Family,Kind,UnrealAsset,OriginalPackage,DurationSeconds,SampleCount,FrameRateNumerator,FrameRateDenominator,PlayRate,TimingContract
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleChairSit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleChairSit_Loop_01,7.5333333,227,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleGuard_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleGuard_End_01,1.1666666,36,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleGuard_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleGuard_Loop_01,14.1,424,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSearch_End_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSearch_End_02,1.6,49,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSearch_Loop_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSearch_Loop_02,12.0,361,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSit_End_01,2.5,76,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSit_Loop_01,15.7,472,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleTalk_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleTalk_End_01,2.2666667,69,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleTalk_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleTalk_Loop_01,9.833333,296,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattle_Basic_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattle_Basic_End_01,1.4,43,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattle_Basic_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattle_Basic_Loop_01,16.666666,501,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Run_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Run_F,0.73333335,23,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Run_F_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Run_F_Bellerian,0.73333335,23,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Run_Peace_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Run_Peace_F,0.6666667,21,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Stand_F,1.6,49,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_Peace_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Stand_Peace_F,2.3333333,71,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Attack,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_TurnKick_Attack,1.2,37,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Move,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_TurnKick_Move,0.53333336,17,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_L,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_L_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_L_180,1.5333333,47,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_L,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_L_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_L_180,2.1,64,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_R,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_R_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_R_180,2.1,64,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_R,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_R_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_R_180,1.5333333,47,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Walk_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Walk_F,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Walk_F_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Walk_F_Bellerian,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Walk_Peace_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Walk_Peace_F,1.0666667,33,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_Equip,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_Equip,1.5,46,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_UnEquip,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_UnEquip,1.9666667,60,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_LookAround,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_Human_Adult_M_EmpireBow_Vigilant_LookAround,8.5,256,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BackShoot_1f625cc7,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_BackShoot,1.6666666,51,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_End_33ccd390,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_BasicShoot_End,0.8666667,27,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Fail_86fade44,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_BasicShoot_Fail,0.6,19,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Loop_8bb22b86,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_BasicShoot_Loop,1.2,37,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Start_b426c792,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_BasicShoot_Start,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_CarryASword_9fcea314,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_CarryASword,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_CarryASword_Turn_L_41f192a1,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_CarryASword_Turn_L,1.1666666,36,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_CarryASword_Turn_R_3aba0c23,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_CarryASword_Turn_R,1.3666667,42,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Die_F_c3121f23,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_Die_F,3.3333333,101,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Down_B_Loop_92a9c1b9,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_Down_B_Loop,1.6,49,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Down_F_Loop_489d380f,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_Down_F_Loop,1.6,49,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_B_4f281d3a,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_FastShoot_Dodge_B,1.0666667,33,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_L_61aa0a9e,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_FastShoot_Dodge_L,1.0666667,33,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_R_e9139283,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_FastShoot_Dodge_R,1.3333334,41,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Fail_19324cfe,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_FastShoot_Fail,0.6,19,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Shoot_be60adab,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_FastShoot_Shoot,2.5,76,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FootSword_9ef9fa34,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_FootSword,1.0,31,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Getup_B_3c363008,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_Getup_B,1.2333333,38,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Getup_F_c6f6729e,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_Getup_F,1.3,40,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleChairSit_End_01_ca08d3cc,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattleChairSit_End_01,2.0,61,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleGuard_End_01_20c24284,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattleGuard_End_01,1.1666666,36,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleGuard_Loop_01_c2faf1c2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattleGuard_Loop_01,14.1,424,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSearch_End_02_f8cbe71d,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattleSearch_End_02,1.6,49,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSit_End_01_7d6cda73,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattleSit_End_01,2.5,76,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleTalk_End_01_bcb959f4,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattleTalk_End_01,2.2666667,69,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattle_Basic_End_01_6d8a70f5,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattle_Basic_End_01,1.4,43,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattle_Basic_Loop_01_72e4aa0f,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_NoBattle_Basic_Loop_01,16.666666,501,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F_b1c41e36,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_Stand_F,3.0,91,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_Peace_F_dc5a01d8,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_Stand_Peace_F,2.3333333,71,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Attack_70cda1c4,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_TurnKick_Attack,1.2,37,30,1,1.0,Original sequence time
Archer,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Move_c54401a0,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_TurnKick_Move,0.53333336,17,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Basic_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Basic_End_01,1.6666666,51,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Basic_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Basic_Loop_01,7.0,211,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Basic_Search_End_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Basic_Search_End_02,1.6666666,51,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Basic_Search_Loop_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Basic_Search_Loop_02,8.666667,261,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_CarryASword,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_CarryASword,1.0,31,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_CarryASword_Turn_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_CarryASword_Turn_L,1.1666666,36,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_CarryASword_Turn_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_CarryASword_Turn_R,1.1666666,36,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_ClimbingWall_Down_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_ClimbingWall_Down_End,1.0,31,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_ClimbingWall_Down_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_ClimbingWall_Down_L,0.6,19,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_ClimbingWall_Down_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_ClimbingWall_Down_R,0.6,19,30,1,1.0,Original sequence time
Mage,SourceSequence,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_ClimbingWall_Down_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_ClimbingWall_Down_Start,1.1333333,35,30,1,1.0,Original sequence time
