Family,PlaybackAsset,SourceAssets,Classification,Changes,CompositeSeconds,PlaybackSeconds,FrameRate,MaxTimeWarpSeconds
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_L,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_L,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_R,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_R,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Run_F,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Run_F,EquivalentSourceTimeline,,0.73333335,0.73333335,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Stand_F,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_L,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L_180,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_L_180,EquivalentSourceTimeline,,1.5333333,1.5333333,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_R,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Turn_R,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_R_180,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_R_180,EquivalentSourceTimeline,,1.5333333,1.5333333,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Walk_F,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Walk_F,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_M_EmpBow_DamageParry_F,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_DamageParry_F,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_DestroyObject_End,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_End | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,ChangedTimeline,dilation_time_warp | multiple_segments | segment_start_offset | source_trim,0.9666667,1.3533326,"[5863665, 97969]",0.3866659000000001
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_DestroyObject_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Loop,EquivalentSourceTimeline,,1.2,1.2,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_DestroyObject_Start,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Start,ChangedTimeline,dilation_time_warp,1.0,0.869565,"[4000023, 66890]",0.13043499999999997
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_DestroyObject,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Attack,ChangedTimeline,dilation_time_warp,1.2,1.3518705,"[2821251, 47086]",0.29563752000000004
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_End,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_End | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,ChangedTimeline,dilation_time_warp | multiple_segments | segment_start_offset | source_trim,0.9666667,1.3533326,"[5863665, 97969]",0.3866659000000001
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Fail,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Fail,ChangedTimeline,dilation_time_warp,0.6,0.7799998,"[3200038, 53107]",0.17999980000000004
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Loop,ChangedTimeline,source_trim,0.6,0.6,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Stand,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,ChangedTimeline,dilation_time_warp | source_trim,0.1,0.2,"[60, 1]",0.1
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Start,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BasicShoot_Start,ChangedTimeline,dilation_time_warp,1.0,0.869565,"[4000023, 66890]",0.13043499999999997
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Stand_Start,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_PicaBow_BowStand_F,ChangedTimeline,dilation_time_warp | source_trim,0.29999995,0.66578233,"[1509983, 25133]",0.36578237999999996
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_B,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_B,EquivalentSourceTimeline,,1.0666667,1.0666664,"[4000021, 66667]",4.0000000001150227e-07
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_L,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_L,EquivalentSourceTimeline,,1.0666667,1.0666664,"[4000021, 66667]",4.0000000001150227e-07
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_R,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_R,ChangedTimeline,dilation_time_warp,1.3333334,1.0646499,"[1135547, 18890]",0.26868349999999985
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Fail,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Fail,ChangedTimeline,dilation_time_warp,0.6,0.7799998,"[3200038, 53107]",0.17999980000000004
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Shoot,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Shoot,EquivalentSourceTimeline,,2.5,2.5,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Start,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,ChangedTimeline,source_trim,0.1,0.1,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BackShoot,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BackShoot,ChangedTimeline,dilation_time_warp,1.6666666,2.2949615,"[5425325, 90224]",0.6282948999999998
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TunrKick_Start,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,ChangedTimeline,source_trim,0.1,0.1,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_Attack,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Attack,ChangedTimeline,dilation_time_warp,1.2,1.3518705,"[2821251, 47086]",0.29563752000000004
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_Move,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Move,ChangedTimeline,dilation_time_warp,0.53333336,0.6000002,"[2999999, 50000]",0.06666684
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_FreakOut_Armed,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_Equip,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_FreakOut_UnArmed,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_UnEquip,EquivalentSourceTimeline,,1.9666667,1.9666667,"[30, 1]",0
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_LookAround,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_LookAround,EquivalentSourceTimeline,,8.5,8.5,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Disease,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_EmpireHalberd_E_Halberd,ChangedTimeline,source_trim,2.4,2.4,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_End_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattle_Basic_End_01,EquivalentSourceTimeline,,2.1666667,2.1666667,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_End_02,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattle_Basic_End_02,EquivalentSourceTimeline,,2.6333334,2.6333334,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Guard_End_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleGuard_End_01,EquivalentSourceTimeline,,2.1666667,2.1666667,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Guard_Loop_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleGuard_Loop_01,EquivalentSourceTimeline,,12.333333,12.333333,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Loop_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattle_Basic_Loop_01,EquivalentSourceTimeline,,4.3333335,4.3333335,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Loop_02,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattle_Basic_Loop_02,EquivalentSourceTimeline,,4.866667,4.866667,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Search_End_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleSearch_End_01,EquivalentSourceTimeline,,3.6666667,3.6666667,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Search_Loop_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleSearch_Loop_01,EquivalentSourceTimeline,,8.666667,8.666667,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_End_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleTalk_End_01,EquivalentSourceTimeline,,2.1666667,2.1666667,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_End_02,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleTalk_End_02,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_Loop_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleTalk_Loop_01,EquivalentSourceTimeline,,6.3333335,6.3333335,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_Basic_Talk_Loop_02,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_NoBattleTalk_Loop_02,EquivalentSourceTimeline,,3.8,3.8,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_DamageGrapple_Atk_B_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_B_01,EquivalentSourceTimeline,,1.3333334,1.3333334,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_DamageGrapple_Atk_B_02,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_B_02,EquivalentSourceTimeline,,2.5,2.5,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamFinalblow,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamFinalBlow,ChangedTimeline,source_trim,6.0,6.0,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Down,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_B,ChangedTimeline,source_trim,0.167,0.167,"[5000, 167]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Land,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_B,ChangedTimeline,source_trim,0.899033,0.899033,"[2534333, 84387]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Peak,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_B,ChangedTimeline,source_trim,0.10000001,0.10000001,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Up,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_B,ChangedTimeline,source_trim,0.167,0.167,"[5000, 167]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Down,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_F,ChangedTimeline,source_trim,0.167,0.167,"[5000, 167]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Land,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_F,ChangedTimeline,source_trim,0.89903337,0.89903337,"[2000869, 66624]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Peak,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_F,ChangedTimeline,source_trim,0.10000001,0.10000001,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Up,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_F,ChangedTimeline,source_trim,0.167,0.167,"[5000, 167]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageFinalBlow,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_02,EquivalentSourceTimeline,,1.2,1.2,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageGrapple_Atk_01,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_01,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageGrapple_Atk_02,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_02,EquivalentSourceTimeline,,1.2,1.2,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_D_B,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_D_B,ChangedTimeline,dilation_time_warp,0.76666665,1.0966332,"[5653885, 93943]",0.3299665500000001
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_D_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_U_F,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_L_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_L_F,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_R_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_R_F,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_U_B,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_U_B,ChangedTimeline,dilation_time_warp,0.76666665,1.0966332,"[5653885, 93943]",0.3299665500000001
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_U_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_U_F,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageParry_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageParry_F,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_D_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_D_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_D_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_D_F2,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_L_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_L_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_R_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_R_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_U_F,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_U_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
