Family,SourceAsset,OriginalPackage,Decision,Reasons,CurrentReferencers,OriginalDirectConsumers,PlaybackAssets
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_FastShoot_Dodge_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_B
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_FastShoot_Dodge_L,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_L
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Dodge_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_FastShoot_Dodge_R,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Dodge_R
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Fail,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_FastShoot_Fail,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Fail
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FastShoot_Shoot,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_FastShoot_Shoot,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Shoot
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_FootSword,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_FootSword,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_UnEquip
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Getup_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Getup_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Getup_B
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Getup_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Getup_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Getup_F
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Groggy_F_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Groggy_F_End,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Groggy_End
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Groggy_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Groggy_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Groggy_Loop
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Groggy_F_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Groggy_F_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Groggy_Start
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_B,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_LockOnMove:Properties.SampleData[0].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_B
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_B_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_B_Bellerian,RetainOriginal,NoBakedPlaybackCoverage,,,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_LockOnMove:Properties.SampleData[3].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_F
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_F_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_F_Bellerian,RetainOriginal,NoBakedPlaybackCoverage,,,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_L,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_LockOnMove:Properties.SampleData[1].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_L
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_L_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_L_Bellerian,RetainOriginal,NoBakedPlaybackCoverage,,,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_R,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_LockOnMove:Properties.SampleData[2].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_LockOnWalk_R
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_LockOnWalk_R_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_LockOnWalk_R_Bellerian,RetainOriginal,NoBakedPlaybackCoverage,,,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleChairSit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleChairSit_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_ChairSit_End_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleChairSit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleChairSit_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_ChairSit_Loop_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleGuard_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleGuard_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_Guard_End_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleGuard_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleGuard_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_Guard_Loop_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSearch_End_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSearch_End_02,RetainOriginal,OriginalDirectConsumerNotReplaced | NoBakedPlaybackCoverage,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Reaction/AC_EmpireBow_Basic_Search_End_01:Properties.AnimationTrack.AnimSegments[0].AnimReference.ObjectPath,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSearch_Loop_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSearch_Loop_02,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_Search_Loop_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSit_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_Sit_End_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleSit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleSit_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_Sit_Loop_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleTalk_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleTalk_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmirepBow_Basic_Talk_End_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattleTalk_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattleTalk_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmirepBow_Basic_Talk_Loop_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattle_Basic_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattle_Basic_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_End_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_NoBattle_Basic_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_NoBattle_Basic_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Basic_Loop_01
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Run_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Run_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_NormalMove:Properties.SampleData[1].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Run_F
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Run_F_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Run_F_Bellerian,RetainOriginal,NoBakedPlaybackCoverage,,,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Run_Peace_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Run_Peace_F,RetainOriginal,OriginalDirectConsumerNotReplaced | NoBakedPlaybackCoverage,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_PeaceMove:Properties.SampleData[2].Animation.ObjectPath,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Stand_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_LockOnMove:Properties.SampleData[4].Animation.ObjectPath | BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_NormalMove:Properties.SampleData[0].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Stand_F | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_DestroyObject_End | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_End | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_BasicShoot_Stand | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_FastShoot_Start | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TunrKick_Start
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Stand_Peace_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Stand_Peace_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_PeaceMove:Properties.SampleData[1].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Stand_Peace
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Attack,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_TurnKick_Attack,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_DestroyObject | /Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_Attack
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_TurnKick_Move,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_TurnKick_Move,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_TurnKick_Move
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_L,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_L_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_L_180,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L_180
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_L,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L_Peace
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_L_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_L_180,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_L_Peace_180
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_R,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_R_Peace
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_Peace_R_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_Peace_R_180,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_R_Peace_180
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_R,RetainOriginal,NoBakedPlaybackCoverage,,,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Turn_R_180,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Turn_R_180,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Turn_R_180
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Walk_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Walk_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_NormalMove:Properties.SampleData[2].Animation.ObjectPath,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Walk_F
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Walk_F_Bellerian,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Walk_F_Bellerian,RetainOriginal,NoBakedPlaybackCoverage,,,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_Walk_Peace_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_EmpBow_Walk_Peace_F,RetainOriginal,OriginalDirectConsumerNotReplaced | NoBakedPlaybackCoverage,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Moving/Move/BS_EmpireBow_PeaceMove:Properties.SampleData[0].Animation.ObjectPath,
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_Equip,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_Equip,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_FreakOut_Armed
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_UnEquip,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_Human_Adult_M_EmpireBow_Vigilant_FreakOut_UnEquip,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_FreakOut_UnArmed
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireBow_Vigilant_LookAround,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/CA_M_Human_Adult_M_EmpireBow_Vigilant_LookAround,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireBow_Vigilant_LookAround
Archer,/Game/_Art/Enemies/HeinMach/Humanoids/Archer/Animations/SourceSequences/A_EN_SRC_CA_M_EmpBow_BackShoot_1f625cc7,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireBow/Weapon/CA_M_EmpBow_BackShoot,RetainOriginal,OriginalDirectConsumerNotReplaced | NoBakedPlaybackCoverage,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/03_BackShoot/AC_EmpireBow_BackShoot:Properties.Animations[0].DefaultWeaponAnimation.AssetPathName | BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/03_BackShoot/AC_EmpireBow_BackShoot:Properties.Animations[0].DefaultWeaponAnimation.AssetPathName | BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireBow/Skill/03_BackShoot/AC_EmpireBow_BackShoot:Properties.Animations[0].DefaultWeaponAnimation.AssetPathName,
